045-50-1529|Lindbergh|Zboncak|M|11/22/1946|1|928 Clearence Keys Suite 980|Pompano Beach|FL|33062|26.2343|-80.0941|425636|305100|United States|9.44645642206|True|Non-profit|2.9|credit|home_financing|10|3.32|12/11/2023|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|045-50-1529_credit
045-50-1529|Lindbergh|Zboncak|M|11/22/1946|1|928 Clearence Keys Suite 980|Pompano Beach|FL|33062|26.2343|-80.0941|425636|305100|United States|9.44645642206|True|Non-profit|2.9|investment|brokerage|NULL|NULL|NULL|NULL|0.50|-5.12|-3.06|0|0|1|0|0|0|1|0|0|NULL|NULL|NULL|045-50-1529_investment
045-50-1529|Lindbergh|Zboncak|M|11/22/1946|1|928 Clearence Keys Suite 980|Pompano Beach|FL|33062|26.2343|-80.0941|425636|305100|United States|9.44645642206|True|Non-profit|2.9|credit|securities_credit|15|3.53|9/17/2016|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|045-50-1529_credit
067-56-3435|Roderic|Ondricka|M|5/20/1979|1|68440 Trantow Harbors|NULL|NULL|NULL|NULL|NULL|NULL|NULL|France|9.83756386755|False|Non-profit|2.4|investment|brokerage|NULL|NULL|NULL|NULL|0.23|-0.29|-3.87|0|1|0|0|0|0|0|0|0|NULL|NULL|NULL|067-56-3435_investment
368-56-9735|Juliann|Greenholt|F|4/18/1975|0|691 Flint Trafficway Suite 814|Joliet|IL|60431|41.4712|-87.9391|128354|170200|United States|8.31787365436|True|Finance|3.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.2|-5.58|1|368-56-9735_deposit_account
368-56-9735|Juliann|Greenholt|F|4/18/1975|0|691 Flint Trafficway Suite 814|Joliet|IL|60431|41.4712|-87.9391|128354|170200|United States|8.31787365436|True|Finance|3.2|credit|home_financing|30|3.71|7/7/2029|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|368-56-9735_credit
164-26-4964|Linnea|Deckow|F|6/1/1948|0|156 Alyse Union Suite 946|Medina|WA|98039|47.6269|-122.2314|2971|2226300|United States|11.8168845505|True|Industrial conglomerate|4.1|investment|brokerage|NULL|NULL|NULL|NULL|0.49|0.97|-1.01|0|0|0|0|1|0|0|0|0|NULL|NULL|NULL|164-26-4964_investment
902-45-8753|Olie|Cronin|F|2/19/1974|1|6888 Maegan Ports|Rockford|IL|61114|42.3185|-88.9972|189162|134300|United States|9.40581483191|True|Energy/Utilities|1.5|credit|home_financing|30|3.75|5/5/2044|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|902-45-8753_credit
902-45-8753|Olie|Cronin|F|2/19/1974|1|6888 Maegan Ports|Rockford|IL|61114|42.3185|-88.9972|189162|134300|United States|9.40581483191|True|Energy/Utilities|1.5|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.43|-8.78|1|902-45-8753_deposit_account
902-45-8753|Olie|Cronin|F|2/19/1974|1|6888 Maegan Ports|Rockford|IL|61114|42.3185|-88.9972|189162|134300|United States|9.40581483191|True|Energy/Utilities|1.5|investment|investment_management|NULL|NULL|NULL|NULL|0.07|-1.21|-1.62|0|0|0|0|1|0|0|0|1|NULL|NULL|NULL|902-45-8753_investment
465-41-5517|Hansel|Cummings|M|3/5/1974|0|208 Haley Islands Suite 861|Kansas City|MO|64154|39.2547|-94.6354|545147|215000|United States|65.8|True|Finance|13.9|investment|investment_management|NULL|NULL|NULL|NULL|2.16|7.61|-3.07|1|0|0|0|1|0|0|0|1|NULL|NULL|NULL|465-41-5517_investment
694-35-3318|Paisley|Brakus|F|8/26/1950|1|800 Harris Forks Apt. 218|Hackett|AR|72937|35.1945|-94.3983|3858|101400|United States|9.13642465032|True|Tech|1.1|credit|home_financing|15|3.41|7/7/2018|0.01|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|694-35-3318_credit
162-57-3477|Woodroe|McLaughlin|M|11/11/1962|0|77698 Stoltenberg Springs|Minneapolis|MN|55447|45.0033|-93.4875|1022298|300600|United States|9.39206717552|True|Finance|1.5|investment|custody|NULL|NULL|NULL|NULL|0.26|2.27|-2.33|0|0|0|0|0|0|1|0|0|NULL|NULL|NULL|162-57-3477_investment
162-57-3477|Woodroe|McLaughlin|M|11/11/1962|0|77698 Stoltenberg Springs|Minneapolis|MN|55447|45.0033|-93.4875|1022298|300600|United States|9.39206717552|True|Finance|1.5|credit|home_financing|30|3.83|9/25/2018|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|162-57-3477_credit
162-57-3477|Woodroe|McLaughlin|M|11/11/1962|0|77698 Stoltenberg Springs|Minneapolis|MN|55447|45.0033|-93.4875|1022298|300600|United States|9.39206717552|True|Finance|1.5|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.13|-3.02|1|162-57-3477_deposit_account
162-57-3477|Woodroe|McLaughlin|M|11/11/1962|0|77698 Stoltenberg Springs|Minneapolis|MN|55447|45.0033|-93.4875|1022298|300600|United States|9.39206717552|True|Finance|1.5|investment|brokerage|NULL|NULL|NULL|NULL|0.11|-11.14|-0.24|0|0|0|0|1|0|0|0|1|NULL|NULL|NULL|162-57-3477_investment
789-43-5486|Darrius|Kautzer|M|8/11/1964|2|1081 Heller Viaduct|Round Rock|TX|78681|30.5084|-97.7062|103538|248600|United States|11.1556711815|True|Energy/Utilities|0.7|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0.57|13.38|1|789-43-5486_deposit_account
789-43-5486|Darrius|Kautzer|M|8/11/1964|2|1081 Heller Viaduct|Round Rock|TX|78681|30.5084|-97.7062|103538|248600|United States|11.1556711815|True|Energy/Utilities|0.7|investment|brokerage|NULL|NULL|NULL|NULL|0.13|-5.59|-0.88|0|0|1|0|1|1|0|0|0|NULL|NULL|NULL|789-43-5486_investment
789-43-5486|Darrius|Kautzer|M|8/11/1964|2|1081 Heller Viaduct|Round Rock|TX|78681|30.5084|-97.7062|103538|248600|United States|11.1556711815|True|Energy/Utilities|0.7|credit|home_financing|15|3.69|11/16/2018|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|789-43-5486_credit
882-47-2106|Nolan|Kirlin|M|3/2/1954|0|1928 Shasta Track|Springfield|MO|65806|37.2031|-93.2971|219752|56500|United States|8.08409144292|True|Healthcare|3.8|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.43|-11.88|1|882-47-2106_deposit_account
882-47-2106|Nolan|Kirlin|M|3/2/1954|0|1928 Shasta Track|Springfield|MO|65806|37.2031|-93.2971|219752|56500|United States|8.08409144292|True|Healthcare|3.8|investment|brokerage|NULL|NULL|NULL|NULL|0.37|0.36|-2.57|0|1|0|0|0|0|0|1|0|NULL|NULL|NULL|882-47-2106_investment
059-26-6266|Norene|Runte|F|3/4/1962|4|900 Neveah Trail Apt. 597|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|12.1665512418|True|Media|3.8|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.34|2.36|1|059-26-6266_deposit_account
059-26-6266|Norene|Runte|F|3/4/1962|4|900 Neveah Trail Apt. 597|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|12.1665512418|True|Media|3.8|investment|investment_management|NULL|NULL|NULL|NULL|0.46|1.52|2.70|0|0|0|0|1|0|1|0|0|NULL|NULL|NULL|059-26-6266_investment
852-26-4086|Brittney|Bradtke|F|12/2/1971|1|7720 Arnulfo Throughway Suite 799|Youngstown|OH|44505|41.1257|-80.6277|163222|41600|United States|10.1490807687|True|Transportation/Logistics|1.3|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.05|9.98|1|852-26-4086_deposit_account
852-26-4086|Brittney|Bradtke|F|12/2/1971|1|7720 Arnulfo Throughway Suite 799|Youngstown|OH|44505|41.1257|-80.6277|163222|41600|United States|10.1490807687|True|Transportation/Logistics|1.3|investment|brokerage|NULL|NULL|NULL|NULL|0.25|-2.31|-3.72|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|852-26-4086_investment
113-57-6592|Brenden|Dooley|M|6/21/1937|2|168 Rath Villages|Mechanicsburg|PA|17055|40.179|-77.0036|67052|185000|United States|9.5095126684|True|Non-profit|1.1|investment|custody|NULL|NULL|NULL|NULL|0.22|3.38|2.86|0|1|0|0|0|0|0|1|0|NULL|NULL|NULL|113-57-6592_investment
113-57-6592|Brenden|Dooley|M|6/21/1937|2|168 Rath Villages|Mechanicsburg|PA|17055|40.179|-77.0036|67052|185000|United States|9.5095126684|True|Non-profit|1.1|investment|brokerage|NULL|NULL|NULL|NULL|0.20|0.47|0.49|0|1|1|0|0|0|0|1|0|NULL|NULL|NULL|113-57-6592_investment
113-57-6592|Brenden|Dooley|M|6/21/1937|2|168 Rath Villages|Mechanicsburg|PA|17055|40.179|-77.0036|67052|185000|United States|9.5095126684|True|Non-profit|1.1|credit|home_financing|15|3.33|9/15/2028|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|113-57-6592_credit
034-80-0843|Noelle|Swaniawski|F|7/31/1951|3|25515 Dooley Valley|Lowell|MA|01851|42.6315|-71.3329|106541|243900|United States|14.764920115|True|Real estate|1.4|investment|investment_management|NULL|NULL|NULL|NULL|0.03|0.39|3.10|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|034-80-0843_investment
034-80-0843|Noelle|Swaniawski|F|7/31/1951|3|25515 Dooley Valley|Lowell|MA|01851|42.6315|-71.3329|106541|243900|United States|14.764920115|True|Real estate|1.4|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.37|-1.35|1|034-80-0843_deposit_account
645-66-4134|Elgie|Fay|M|1/28/1958|2|824 Blanda Radial Apt. 863|Eugene|OR|97405|44.0185|-123.0998|191096|274200|United States|11.7455217876|True|Finance|5.3|investment|brokerage|NULL|NULL|NULL|NULL|0.52|2.30|2.33|0|0|0|0|0|0|1|0|1|NULL|NULL|NULL|645-66-4134_investment
645-66-4134|Elgie|Fay|M|1/28/1958|2|824 Blanda Radial Apt. 863|Eugene|OR|97405|44.0185|-123.0998|191096|274200|United States|11.7455217876|True|Finance|5.3|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|4.78|-18.58|1|645-66-4134_deposit_account
645-66-4134|Elgie|Fay|M|1/28/1958|2|824 Blanda Radial Apt. 863|Eugene|OR|97405|44.0185|-123.0998|191096|274200|United States|11.7455217876|True|Finance|5.3|credit|home_financing|15|3.41|10/9/2020|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|645-66-4134_credit
351-30-1434|Star|Homenick|F|12/7/1965|0|608 Graves Club Apt. 443|Rogers|AR|72758|36.3169|-94.1545|71942|182800|United States|10.1955591045|True|Basic Materials|1.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|0.92|16.35|1|351-30-1434_deposit_account
351-30-1434|Star|Homenick|F|12/7/1965|0|608 Graves Club Apt. 443|Rogers|AR|72758|36.3169|-94.1545|71942|182800|United States|10.1955591045|True|Basic Materials|1.2|investment|investment_management|NULL|NULL|NULL|NULL|0.08|3.27|-2.31|0|0|0|0|1|1|1|0|0|NULL|NULL|NULL|351-30-1434_investment
351-30-1434|Star|Homenick|F|12/7/1965|0|608 Graves Club Apt. 443|Rogers|AR|72758|36.3169|-94.1545|71942|182800|United States|10.1955591045|True|Basic Materials|1.2|investment|trust|NULL|NULL|NULL|NULL|0.20|-0.60|-0.59|1|0|0|0|1|1|1|1|0|NULL|NULL|NULL|351-30-1434_investment
844-00-5162|Regina|Jewess|F|4/21/1967|3|613 Gibson Shores|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|6992.6|True|Media|716.9|investment|brokerage|NULL|NULL|NULL|NULL|134.03|1.20|2.54|0|0|0|0|0|1|0|0|0|NULL|NULL|NULL|844-00-5162_investment
844-00-5162|Regina|Jewess|F|4/21/1967|3|613 Gibson Shores|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|6992.6|True|Media|716.9|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|582.87|3.23|1|844-00-5162_deposit_account
844-00-5162|Regina|Jewess|F|4/21/1967|3|613 Gibson Shores|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|6992.6|True|Media|716.9|credit|home_financing|15|3.42|3/24/2019|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|844-00-5162_credit
633-57-4816|Faustino|Kunze|M|3/4/1976|0|147 Brekke Drives|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Germany|12.0550255944|True|Basic Materials|1.1|credit|home_financing|5|3.23|6/28/2016|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|633-57-4816_credit
633-57-4816|Faustino|Kunze|M|3/4/1976|0|147 Brekke Drives|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Germany|12.0550255944|True|Basic Materials|1.1|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.1|-1.23|1|633-57-4816_deposit_account
727-65-5253|Brennan|Gorczany|M|10/31/1970|3|356 Cloe Ford|Pennington|NJ|08534|40.3339|-74.7944|12929|405700|United States|9.4320442247|True|Hotels/Leisure|2.0|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.56|4.91|1|727-65-5253_deposit_account
727-65-5253|Brennan|Gorczany|M|10/31/1970|3|356 Cloe Ford|Pennington|NJ|08534|40.3339|-74.7944|12929|405700|United States|9.4320442247|True|Hotels/Leisure|2.0|investment|custody|NULL|NULL|NULL|NULL|0.34|-0.57|2.57|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|727-65-5253_investment
727-65-5253|Brennan|Gorczany|M|10/31/1970|3|356 Cloe Ford|Pennington|NJ|08534|40.3339|-74.7944|12929|405700|United States|9.4320442247|True|Hotels/Leisure|2.0|investment|investment_management|NULL|NULL|NULL|NULL|0.10|-3.08|-3.79|0|0|0|0|0|0|0|0|0|NULL|NULL|NULL|727-65-5253_investment
727-65-5253|Brennan|Gorczany|M|10/31/1970|3|356 Cloe Ford|Pennington|NJ|08534|40.3339|-74.7944|12929|405700|United States|9.4320442247|True|Hotels/Leisure|2.0|credit|home_financing|10|3.22|6/2/2023|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|727-65-5253_credit
590-68-7525|Essex|O'Kon|M|4/17/1974|2|757 Boyle Village|Wabash|IN|46992|40.7909|-85.8321|16759|80600|United States|9.17309880834|True|Textiles	 apparel	 luxury|0.6|credit|home_financing|30|3.93|7/16/2040|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|590-68-7525_credit
768-60-4669|Emory|Wuckert|M|8/11/1960|0|18906 Gordon Roads|Albuquerque|NM|87114|35.1868|-106.6652|641349|186900|United States|8.66312326092|True|Media|2.3|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.3|8.35|1|768-60-4669_deposit_account
626-28-9856|Justus|Gulgowski|M|11/27/1960|0|26129 Sharday Extension|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|10.4762871419|True|Media|4.0|investment|investment_management|NULL|NULL|NULL|NULL|0.09|-1.57|-1.11|1|1|0|0|0|0|0|0|0|NULL|NULL|NULL|626-28-9856_investment
626-28-9856|Justus|Gulgowski|M|11/27/1960|0|26129 Sharday Extension|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|10.4762871419|True|Media|4.0|credit|home_financing|15|3.33|3/24/2022|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|626-28-9856_credit
626-28-9856|Justus|Gulgowski|M|11/27/1960|0|26129 Sharday Extension|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|10.4762871419|True|Media|4.0|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.91|-4.28|1|626-28-9856_deposit_account
157-11-2593|Lemmie|Wunsch|M|4/11/1967|1|769 Howell Ports|Lakeside|OR|97449|43.5833|-124.1624|1959|145700|United States|13.5724237217|False|Non-profit|5.1|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|4.35|-2.82|1|157-11-2593_deposit_account
157-11-2593|Lemmie|Wunsch|M|4/11/1967|1|769 Howell Ports|Lakeside|OR|97449|43.5833|-124.1624|1959|145700|United States|13.5724237217|False|Non-profit|5.1|investment|brokerage|NULL|NULL|NULL|NULL|0.75|1.04|-0.52|0|0|1|0|0|0|0|0|1|NULL|NULL|NULL|157-11-2593_investment
095-95-5414|Alto|Bartell|M|9/29/1959|1|49211 Baylie Plaza|Youngstown|NY|14174|43.2461|-79.0245|5794|160700|United States|10.0199659788|True|Hotels/Leisure|4.5|investment|brokerage|NULL|NULL|NULL|NULL|0.89|-0.57|-0.68|0|0|0|1|0|0|0|0|0|NULL|NULL|NULL|095-95-5414_investment
540-10-4319|Edsel|Lehner|M|6/16/1967|0|019 Sauer Curve|Lexington|KY|40513|38.0139|-84.5815|296965|326500|United States|8.52518201712|True|Tech|2.8|credit|home_financing|30|3.71|8/9/2032|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|540-10-4319_credit
540-10-4319|Edsel|Lehner|M|6/16/1967|0|019 Sauer Curve|Lexington|KY|40513|38.0139|-84.5815|296965|326500|United States|8.52518201712|True|Tech|2.8|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.8|6.43|1|540-10-4319_deposit_account
297-36-4543|Eldon|Goodwin|M|3/22/1953|2|927 Haley Extensions|Fresh Meadows|NY|11365|40.7374|-73.7951|55784|734500|United States|11.2505236083|True|Other|1.5|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.5|0.37|1|297-36-4543_deposit_account
297-36-4543|Eldon|Goodwin|M|3/22/1953|2|927 Haley Extensions|Fresh Meadows|NY|11365|40.7374|-73.7951|55784|734500|United States|11.2505236083|True|Other|1.5|credit|home_financing|5|3.01|11/20/2016|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|297-36-4543_credit
790-53-2973|Devaughn|Williamson|M|10/15/1952|5|0739 Pfannerstill Mill|Soso|MS|39480|31.7594|-89.3082|2770|111500|United States|61.7|True|Industrial conglomerate|8.9|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|8.69|-6.40|1|790-53-2973_deposit_account
790-53-2973|Devaughn|Williamson|M|10/15/1952|5|0739 Pfannerstill Mill|Soso|MS|39480|31.7594|-89.3082|2770|111500|United States|61.7|True|Industrial conglomerate|8.9|investment|brokerage|NULL|NULL|NULL|NULL|0.21|-1.55|-1.38|0|0|1|0|0|0|0|1|1|NULL|NULL|NULL|790-53-2973_investment
790-53-2973|Devaughn|Williamson|M|10/15/1952|5|0739 Pfannerstill Mill|Soso|MS|39480|31.7594|-89.3082|2770|111500|United States|61.7|True|Industrial conglomerate|8.9|credit|securities_credit|30|3.99|8/18/2024|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|790-53-2973_credit
790-53-2973|Devaughn|Williamson|M|10/15/1952|5|0739 Pfannerstill Mill|Soso|MS|39480|31.7594|-89.3082|2770|111500|United States|61.7|True|Industrial conglomerate|8.9|credit|home_financing|5|2.85|3/28/2016|0.02|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|790-53-2973_credit
818-53-2635|Arlene|Lebsack|F|4/29/1973|1|1768 Stroman Union|Scotch Plains|NJ|07076|40.6379|-74.3682|23480|456200|United States|10.5697013195|False|Industrial conglomerate|1.9|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.49|4.49|1|818-53-2635_deposit_account
818-53-2635|Arlene|Lebsack|F|4/29/1973|1|1768 Stroman Union|Scotch Plains|NJ|07076|40.6379|-74.3682|23480|456200|United States|10.5697013195|False|Industrial conglomerate|1.9|investment|brokerage|NULL|NULL|NULL|NULL|0.32|-0.19|1.37|0|0|1|0|0|0|0|0|0|NULL|NULL|NULL|818-53-2635_investment
818-53-2635|Arlene|Lebsack|F|4/29/1973|1|1768 Stroman Union|Scotch Plains|NJ|07076|40.6379|-74.3682|23480|456200|United States|10.5697013195|False|Industrial conglomerate|1.9|credit|home_financing|30|4.09|4/5/2029|0.05|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|818-53-2635_credit
818-53-2635|Arlene|Lebsack|F|4/29/1973|1|1768 Stroman Union|Scotch Plains|NJ|07076|40.6379|-74.3682|23480|456200|United States|10.5697013195|False|Industrial conglomerate|1.9|investment|custody|NULL|NULL|NULL|NULL|0.09|2.18|-2.93|0|0|0|1|0|0|0|0|1|NULL|NULL|NULL|818-53-2635_investment
317-42-0197|Harlon|Wintheiser|M|6/16/1952|1|136 Nyree Burgs|Jefferson City|TN|37760|36.1163|-83.481|12931|125800|United States|8.74182523566|True|Transportation/Logistics|3.6|investment|brokerage|NULL|NULL|NULL|NULL|0.51|3.82|0.95|0|0|0|0|0|1|0|0|0|NULL|NULL|NULL|317-42-0197_investment
317-42-0197|Harlon|Wintheiser|M|6/16/1952|1|136 Nyree Burgs|Jefferson City|TN|37760|36.1163|-83.481|12931|125800|United States|8.74182523566|True|Transportation/Logistics|3.6|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.09|-2.78|1|317-42-0197_deposit_account
451-29-9917|Archibald|Hermiston|M|5/5/1961|3|1871 Davina Manor Suite 715|Gap|PA|17527|40.002|-75.9978|6080|227400|United States|9.96728291755|True|Finance|3.8|credit|home_financing|10|3.62|1/31/2020|0.04|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|451-29-9917_credit
451-29-9917|Archibald|Hermiston|M|5/5/1961|3|1871 Davina Manor Suite 715|Gap|PA|17527|40.002|-75.9978|6080|227400|United States|9.96728291755|True|Finance|3.8|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|3.8|4.47|1|451-29-9917_deposit_account
963-07-6539|Toni|Vandervort|F|10/17/1969|2|0329 Marks Streets|Marlboro|NY|12542|41.6056|-73.988|5913|202100|United States|417.4|False|Transportation/Logistics|130.9|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|114.83|12.39|1|963-07-6539_deposit_account
963-07-6539|Toni|Vandervort|F|10/17/1969|2|0329 Marks Streets|Marlboro|NY|12542|41.6056|-73.988|5913|202100|United States|417.4|False|Transportation/Logistics|130.9|investment|brokerage|NULL|NULL|NULL|NULL|16.07|-1.22|-2.22|0|0|1|0|0|1|0|0|0|NULL|NULL|NULL|963-07-6539_investment
480-97-5852|Jahir|Rath|M|5/7/1961|2|1517 Crona Summit Suite 817|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|9.82386568045|False|Media|3.1|investment|brokerage|NULL|NULL|NULL|NULL|0.17|1.45|-1.53|0|0|0|1|0|0|0|0|0|NULL|NULL|NULL|480-97-5852_investment
480-97-5852|Jahir|Rath|M|5/7/1961|2|1517 Crona Summit Suite 817|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Cyprus|9.82386568045|False|Media|3.1|credit|home_financing|30|3.71|3/8/2039|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|480-97-5852_credit
927-55-7310|Malcom|Marvin|M|6/14/1942|1|928 Rice Crossing Suite 375|Memphis|IN|47143|38.4642|-85.7775|3015|143100|United States|12.4536886856|False|Industrial conglomerate|1.7|credit|home_financing|30|3.33|1/15/2035|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|927-55-7310_credit
697-09-3579|Brad|Considine|M|10/22/1965|2|3815 McCullough Skyway Suite 851|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Russia|9.89271816309|True|Finance|2.2|deposit_account|deposit_account|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|2.09|14.01|1|697-09-3579_deposit_account
697-09-3579|Brad|Considine|M|10/22/1965|2|3815 McCullough Skyway Suite 851|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Russia|9.89271816309|True|Finance|2.2|credit|home_financing|15|3.29|8/25/2017|0.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|697-09-3579_credit
697-09-3579|Brad|Considine|M|10/22/1965|2|3815 McCullough Skyway Suite 851|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Russia|9.89271816309|True|Finance|2.2|investment|brokerage|NULL|NULL|NULL|NULL|0.11|-4.00|-1.01|0|0|0|0|0|1|0|1|0|NULL|NULL|NULL|697-09-3579_investment
